8644b594	30.2835162512	-97.7271641272
5485df	49.1354647709	-123.046665145
48760533	51.5124301266	-0.155697789992
600364	35.1609052643	137.053795231
8620a617	29.9608252462	-90.0587572717
536ec	49.6387898694	-112.840999695
537164	51.102737149	-114.047220064
808f99	37.5397257974	-122.253245189
48760535	51.5120559233	-0.16046236407
478e384	46.9205139984	7.44063107369
94bb	-19.8717921693	-47.9700216787
47c3717	51.0468170124	3.70296163817
87c93	36.3192997976	-93.9314710869
8e44294	6.25665386025	-75.5870569901
89ac5f64	35.7849785707	-78.6479074051
6ad3	-38.5169117559	143.710092687
48760537	51.5074117357	-0.161179700893
54950a16e60c5a53	45.511373	-122.684792
5377c	52.1108566939	-116.873470244
79523	19.4132704897	-154.948593128
487604c7cc	51.5034275924	-0.119729663425
808f7fbc	37.7592152886	-122.38686914
80c2c64b	34.0485291756	-118.249877877
4c4	55.8013064225	-63.6184472185
4876055d	51.4964171896	-0.177049353843
89daf	42.1092363935	-75.9343416491
540b	55.6364770428	-129.993959731
47b18f5	53.5677756143	9.96379460602
809fb84	40.7873218926	-119.207696564
89b7b6b	38.8645883348	-77.0935938579
808f80b7	37.8007486079	-122.273550837
48760ac	51.3727318997	-0.356802939446
4cce047	45.4124354971	-75.7377720047
5370dc	51.0649863134	-115.086566335
47ee5	47.8397801121	3.579097081
60035	35.2866466081	137.264025817
487609c	51.3632857897	-0.253468195065
6d0d24	-36.5573183926	174.700006221
536f4	49.1004455434	-113.810271568
547c	50.8921355493	-124.493167427
876b94	39.873585866	-105.285213639
6d38b4	-41.2820318352	174.759573551
880544	42.7444657551	-87.7929158471
48760545	51.5011116369	-0.173704614299
86409cc	29.5373379218	-95.1233823214
5370c9	51.146450844	-115.563352288
87c0efc	39.0454654093	-94.586411667
80c2bc84	34.0613235796	-118.444703111
6ab14	-35.3989754426	138.539899358
4876055b	51.5014525171	-0.178102169929
54aef4	43.559814397	-116.127642724
4741ddc	47.4709403576	19.0398050798
5370cb	51.1764959663	-115.567396346
79525	19.7396926656	-155.07248779
487604c94	51.5081809669	-0.121831695966
80c2c64d	34.0541467848	-118.249555666
872f	34.8524045023	-110.270851931
48760a4	51.3659595039	-0.309482606532
5370cd	51.2397953744	-115.501650038
80c4c	34.3777218622	-116.905899018
487605424	51.4961443599	-0.172085981611
8859f2c	35.539628549	-82.5503203872
4cce04d	45.4478983079	-75.6927075678
89e370844	42.3586665134	-71.0573122523
537cc	49.532231492	-117.352391101
5485d84	49.2034990565	-122.900232628
487604d3c	51.5104714738	-0.134134620509
89d34c	43.1069158013	-79.2485620391
48760542c	51.4958869846	-0.174862519372
6d0d2c	-36.6040709006	174.868378906
397477	27.1838464945	78.0035982547
53717c	51.0258736462	-113.996624353
398e2d	25.3255666215	82.9831476236
3ae5	6.85118319971	81.1363773096
8ea8f	18.6961402031	-68.4304605179
397470c	27.1823363922	78.0251575007
39e94	27.7624105274	86.7270999217
487605434	51.4974274555	-0.174593876827
39e9c	28.0083187472	86.7239151444
3b01	9.82460048184	78.3285210605
537175	50.911506455	-114.091659109
3974711	27.1731569927	78.0439179285
87c97	36.071745461	-94.1722325452
3974713	27.1729374791	78.0406645721
3afc	8.26075374948	80.6315917472
3bec	18.3303971413	73.1477158898
6ab6c	-35.5109248976	138.870993229
48760543c	51.4969659147	-0.17209830699
3bd4	20.8602252349	78.7053506485
808fa2c	37.5039031349	-122.212203346
3ae1	6.06283508954	80.2549455052
40a5	43.2143353831	27.9926278068
537169	51.132826069	-114.185153044
79539	19.9399796748	-155.727698606
3a55	11.1896125268	79.6768099364
808fa34	37.4769907126	-122.195132805
39eb04	27.7216778383	85.5126503759
398e2e1	25.3164473005	83.0085569786
8669c	27.9543292248	-97.0125516705
398e2e3	25.317847991	83.0178755278
80dcde4	33.6501832528	-117.844361928
487619	51.6270901389	-0.141352096825
3a53c	12.6116803698	80.1871220069
398e2e7	25.3384798699	82.9955351174
537d9	49.8105259609	-119.31566384
3ae7	6.22115454314	81.2378651824
3a52c	12.8621000163	79.8425522796
bb	-67.2797761628	-61.073256469
80c19	35.3752992881	-118.048676721
3a534	11.9988349438	79.8088914193
3a525	12.8911938466	80.2142307822
48760bc	51.4082832019	-0.306648606898
3ae3c	6.79838034978	80.647976248
4d2f	46.3315790557	-81.1144550179
39eb1b	27.6980357479	85.3969334473
53777	51.57379721	-116.422505031
3ae24	6.80547759965	79.8984217717
3ae2c	7.19121255592	79.8498861281
3ae34	7.29985950868	80.5780709749
39eb184	27.7000922681	85.3048495335
48760ec	51.4505266194	-0.263511686539
39eb18c	27.7142302103	85.2994604976
6d0d34	-36.8102107001	174.81967172
39eb194	27.7106640754	85.3231626852
537dd	50.2416806449	-119.254135175
39eb19c	27.6908832111	85.3212105498
876c78d7	39.7452372573	-104.989537323
3ba9	11.2499726759	76.7615375402
3bb1	13.6830370571	77.6086184445
3a526c	13.066982971	80.2837285321
48760b1	51.4034000119	-0.337477237821
3b05	8.44418984899	77.0766081208
89e3709cc	42.3569866939	-71.062917242
3ba3	12.8969740296	74.8362240854
53774c	51.2683230161	-115.847258173
3b074	10.1799436525	77.4618928518
87c0f0c	39.1180576189	-94.5841628423
3b064	9.50461797136	76.9327693075
3bdc	19.9904601945	74.8686580757
880e2bc	41.8477023035	-87.6134855412
3a5265	13.0992588985	80.2352073237
bf	-47.2716887989	-57.1807280751
48760cc	51.4510390736	-0.343146207877
3a5267	13.0393806212	80.2473640966
808fa44	37.4371626949	-122.236825298
3b07c	10.0251688833	76.8888008662
537177	50.9286149372	-114.013080481
3bab	10.9086339811	78.8630503522
487604ca4	51.5109814214	-0.118805624665
47a851bf	52.5220793514	13.3714261794
3bad	12.5003610429	78.7182556524
8620a66c	29.9470895379	-90.0633361003
3b08c	9.52731389738	76.3823328022
3ba5	12.3644117041	75.6801149107
48760d4	51.5007098719	-0.345288043328
3ba7	11.0259456502	76.1187457083
3bb9	15.5419347674	75.8854076999
53716ec	51.0867178709	-114.195214045
3b081	10.0374006183	76.2627787328
3b3fc	4.37698928278	73.599641951
80c44	34.962566489	-116.893164147
3bb7	15.3596521628	76.5104363781
88cd79ac	23.1409540985	-82.3514914662
3b087	9.93232115812	76.2794920372
48760b7	51.4230852161	-0.338849334783
3bbb	13.4777866327	75.7298539996
4cce044c	45.4086437247	-75.7072794129
3bb3	13.6560594883	78.6449303416
53716f4	51.0843540165	-114.127420449
3f9	35.5888427289	51.4999371403
3bbd	13.7547080909	74.7218917293
3b3f64	3.91877412039	73.473812435
3bafc	12.719087026	76.6562436922
87f62a9	44.9443648085	-93.1258621901
48763b	51.8072874311	-0.218381185992
3baf1	12.278017656	76.9785672253
6d0d3c	-36.7810826792	174.731905219
3b3f7c	4.16287509791	73.5044221527
537df	49.9460222873	-119.456630266
3bae3	12.9829197996	77.538029062
3bae5	12.7765781783	77.4132445568
88387	39.9388529319	-82.7833577323
4741dc24	47.5007348588	19.0333956376
88c2f1c	27.9942651315	-82.7500051972
4741dc64	47.499333449	19.0713712234
89e37d	42.2294718086	-71.0391749137
4741dc4c	47.4864716674	19.0500000105
5371714	50.9791484827	-114.099840932
4741dc54	47.4810858641	19.0621411888
87cec	36.2263698955	-93.4482176448
4741dc5c	47.4904839619	19.0665664077
4741dc39	47.4931427785	19.0439447448
4741dc3b	47.4952318512	19.0393688315
6d24	-41.927471941	171.378188085
477eb1d14	45.4314948394	12.3334467692
4741dc3d	47.4979406249	19.0400386177
808f9ee4	37.5446440323	-122.29398048
80c2974	34.1863359536	-118.472302905
4741dc3f	47.4978262747	19.0463476998
53716f9	51.0680575979	-114.092992686
4762c	44.555598931	14.4451684428
487604cac	51.5134516837	-0.11863525777
4741dc41	47.4968539747	19.0529471853
80c2c77	34.0657364257	-118.288433796
48d61c	63.8786452829	-22.4238264761
4741dc43	47.4953864295	19.0598920587
4741dc45	47.4906744933	19.0563028782
477eb1d1c	45.4317964665	12.3299652173
4741dc47	47.4916584176	19.0500827978
4741dc74	47.5099110215	19.0660243311
85d1ec	19.6878667416	-98.8518354338
53716fb	51.067808562	-114.12319688
4741dc7c	47.5120882582	19.0784267485
475b4	45.2562348879	19.8414096051
87bf6ec	38.9753855173	-95.2845482039
4741dc69	47.4996176965	19.0618828421
4741dc6b	47.5013357601	19.05488778
477eb1df	45.4404429079	12.3410492813
4741dc6d	47.5054191692	19.0610410018
4cce0454	45.4189686717	-75.7024971149
4741dc6f	47.5053701161	19.0645888059
53716fd	51.0464957131	-114.10172388
80c2b8f	34.0572967766	-118.334227089
475bc	44.7496133829	19.6636891795
47634	45.0157268571	14.3718829671
47684	46.2593804788	17.7825296392
601fac	36.742340139	139.476659731
47a84e2c	52.5037794602	13.409813592
4cb84	46.2566910968	-71.2347306804
47a84e1d	52.5280098003	13.4128459253
47a84e34	52.5017938912	13.4208566614
539f	53.42302898	-114.15336685
47a84e54	52.5010084081	13.4477405393
47d870bcc	52.202849426	0.116058104077
47a84e1ec	52.5238898895	13.4130701929
89e407c	42.3055147397	-71.7951118559
475a74	44.7833424251	20.4654825973
47829	46.4451187284	11.2622085871
91f	-3.78808690283	-72.1988950231
475a7c	44.8231573491	20.4942704743
47644	45.4688105995	15.4943752015
53775c	51.3927484168	-116.218336099
4764c	45.4924006838	14.4508938745
8829	44.1301513945	-81.3716760305
47a84e4c	52.5025992492	13.4384590746
a9d3	-46.3176154673	168.149687115
4775c	48.2269244651	12.5849885928
476a4	47.6154684209	18.6218462215
89c25a21c	40.7144334023	-74.0057806789
477eb1da4	45.436443639	12.3354548041
476ac	47.9368706974	18.9315660431
808fa3c	37.4786711796	-122.232401024
4768c	46.4682238274	16.9377968696
53716fe4	51.0449755706	-114.077946626
47694	46.9574689233	17.3410358433
487604cb4	51.5132631005	-0.122093713682
4769c	46.9620395422	18.0081760741
80c2c74c	34.0931949318	-118.282652698
47d8ec	51.7320338387	0.464028898504
89e379f64	42.3464184586	-71.0978859093
47d8a8c	51.4990886888	0.0636299126074
477eb1d79	45.4340687097	12.3397010331
476b4	48.354568025	17.896672839
47d8a9c	51.4577880393	0.013974699701
53716fec	51.0539988931	-114.086739406
47d8cd	51.3915267523	0.51664777399
476d3	48.663821227	16.6106423007
808fcca4	37.3331932598	-121.89424819
47d8a83	51.4814588648	0.00626439003559
476d9	48.1720914173	15.7118212676
477eb1d71	45.4332796298	12.338030651
476f4	46.5702450487	15.7807508081
4cce045c	45.4174917395	-75.7161858573
476cb	48.5023844709	17.4421615488
53716ff4	51.056079739	-114.072300268
4765d74	45.8190854459	15.9750735328
476c3	47.7103764113	16.5044988973
548664	49.3932515186	-123.062737786
476c7	47.905295635	16.9928769416
4765d64	45.7947813411	15.9853786514
4cd7	45.8387019099	-77.9648673506
4765d6c	45.8065685786	15.9686761307
880fd2f	41.9249408256	-87.6674478385
476c4c	47.8989118934	16.5102415753
53716ffc	51.0466915898	-114.06357421
4765d7c	45.8262932428	16.0080817058
